platform,title,published by,developed by,released,genre,perspective,visual,art,gameplay,interface,userReviews,userReviewCount,averageUserReview,criticReviews,criticReviewCount,averageCriticReview
Wii,A Boy and His Blob,Majesco Entertainment Company,"WayForward Technologies, Inc.","Oct 13, 2009",Action,Side view,2D scrolling,,"Platform, Puzzle elements",,,0,,"[100.0, 91.0, 90.0, 90.0, 80.0, 80.0, 80.0, 80.0, 70.0, 70.0]",10,83.1
Wii,Academy of Champions: Soccer,"Ubisoft, Inc.","Ubisoft Vancouver, Inc.","Sep 08, 2009",Sports,Behind view,,,,,,0,,"[75.0, 70.0, 70.0, 68.0]",4,70.75
Wii,AC/DC Fan Pack,MTV Games,,"Nov 16, 2008",Special edition,,,,,,,0,,,0,
Wii,AC/DC Live: Rock Band - Track Pack,MTV Games,"Harmonix Music Systems, Inc., Pi Studios, LLC.","Nov 16, 2008","Action, Simulation",3rd-person (Other),Cinematic camera,,Music / rhythm,,,0,,[59.0],1,59.0
Wii,Action Girlz Racing,Popcorn Arcade,Data Design Interactive Ltd,2007,Racing / Driving,Behind view,,,Arcade,,,0,,[8.0],1,8.0
Wii,Active Life: Explorer,Namco Bandai Games America Inc.,h.a.n.d. Inc.,"Oct 19, 2010",Action,"3rd-person (Other), Behind view",,,Mini-games,,,0,,"[100.0, 93.0, 85.0, 70.0, 70.0]",5,83.6
Wii,Active Life: Extreme Challenge,Namco Bandai Games America Inc.,h.a.n.d. Inc.,"Aug 11, 2009",Action,,,,Mini-games,,,0,,,0,
Wii,Active Life: Magical Carnival,Namco Bandai Games America Inc.,"Ganbarion Co., Ltd.","Oct 25, 2011",Action,,,,Party game,,,0,,,0,
Wii,Active Life: Outdoor Challenge,Namco Bandai Games America Inc.,h.a.n.d. Inc.,"Sep 09, 2008",Action,3rd-person (Other),,,"Mini-games, Party game",,,0,,"[75.0, 60.0, 50.0]",3,61.666666666666664
Wii,ActRaiser,"Square Enix, Inc.","Quintet Co., Ltd.","May 28, 2007","Action, Strategy","Diagonal-down, Side view",2D scrolling,,"Platform, RPG elements",,,0,,"[100.0, 95.0, 90.0, 85.0, 82.0, 80.0, 75.0, 70.0]",8,84.625
Wii,Adibou et les saisons magiques,Mindscape SA,Eko Software SARL,"Nov 20, 2009","Action, Educational",3rd-person (Other),,,"Board game, Puzzle elements",,,0,,,0,
Wii,Adventure Island,"Hudson Entertainment, Inc.","Hudson Soft Company, Ltd.","Sep 03, 2007",Action,Side view,2D scrolling,,"Arcade, Platform",,,0,,"[70.0, 70.0, 60.0, 55.0, 50.0]",5,61.0
Wii,Adventure Island II,"Hudson Soft Company, Ltd.","Now Production Co., Ltd.","Apr 15, 2011",Action,Side view,2D scrolling,,"Arcade, Platform",,,0,,"[80.0, 80.0]",2,80.0
Wii,Adventure Island: The Beginning,"Hudson Entertainment, Inc.","Will Co., Ltd.","May 25, 2009",Action,Side view,2D scrolling,,Platform,,,0,,[70.0],1,70.0
Wii,Adventure on Lost Island: Hidden Object Game,Ateam Inc.,Ateam Inc.,"Sep 13, 2010",Puzzle,1st-person,,,Hidden object,,,0,,[60.0],1,60.0
Wii,Adventures of Lolo,"HAL Laboratory, Inc.","HAL Laboratory, Inc.","Aug 06, 2007","Action, Puzzle",Diagonal-down,Fixed / flip-screen,,,,,0,,"[80.0, 80.0, 80.0, 70.0, 70.0, 70.0]",6,75.0
Wii,Adventures of Lolo 2,"HAL Laboratory, Inc.","HAL Laboratory, Inc.","Jan 21, 2008","Action, Puzzle",Diagonal-down,Fixed / flip-screen,,,,,0,,"[80.0, 80.0, 75.0, 70.0, 69.0, 60.0]",6,72.33333333333333
Wii,The Adventures of Tintin: The Game,"Ubisoft, Inc.",Ubisoft Montpellier SAS,"Dec 06, 2011",Action,Side view,2D scrolling,,Platform,,,0,,"[70.0, 70.0, 70.0, 70.0, 50.0, 40.0]",6,61.666666666666664
Wii,Aeroboto,Jaleco Ltd.,Jaleco Ltd.,"Feb 03, 2009",Action,Side view,2D scrolling,,"Arcade, Shooter",,,0,,,0,
Wii,Aero the Acro-Bat,Gaijinworks,Iguana Entertainment Incorporated,"Jul 26, 2010",Action,Side view,2D scrolling,,Platform,,,0,,"[75.0, 60.0, 42.0]",3,59.0
Wii,Aero the Acro-Bat 2,Sun Corporation,Iguana Entertainment Incorporated,"Aug 06, 2010",Action,Side view,2D scrolling,,"Arcade, Platform",,,0,,"[80.0, 70.0]",2,75.0
Wii,Agatha Christie: And Then There Were None,"Adventure Company, The","AWE Productions, Inc.","Feb 26, 2008",Adventure,3rd-person (Other),,,"Graphic adventure, Puzzle elements",,,0,,"[80.0, 70.0, 70.0, 67.0, 66.0, 51.0, 45.0, 42.0, 40.0, 40.0]",10,57.1
Wii,Agatha Christie: Evil Under the Sun,"Adventure Company, The","AWE Productions, Inc.","Dec 02, 2008",Adventure,3rd-person (Other),,,"Graphic adventure, Puzzle elements",,,0,,"[55.0, 50.0, 50.0, 49.0, 46.0, 43.0, 40.0]",7,47.57142857142857
Wii,Agatha Christie: Mysteries,"Adventure Company, The",,2009,Compilation,,,,,,,0,,,0,
Wii,Agent Hugo: Hula Holiday,NDS Denmark ApS,Attractive Games Ltd.,2008,Action,Behind view,,,Platform,,,0,,,0,
Wii,Agent Hugo: Lemoon Twist,NDS Denmark ApS,"Beyond Reality Games Ltd., Coyote Developments Ltd","May 23, 2008",Action,Behind view,,,Platform,,,0,,,0,
Wii,Aggressors of Dark Kombat,"D4 Enterprise, Inc.",ADK Corporation,"May 10, 2011",Action,Side view,,,Fighting,,,0,,,0,
Wii,"""Aha! I Found It!"" Hidden Object Game",Ateam Inc.,Ateam Inc.,"Jan 25, 2010",Puzzle,,,,Hidden object,,,0,,"[30.0, 30.0]",2,30.0
Wii,"""Aha! I Got It!"" Escape Game",Ateam Inc.,,"Nov 02, 2009",Puzzle,,,,,,,0,,,0,
Wii,Ai: Chō Aniki,"Hudson Soft Company, Ltd.",Bits Laboratory,"Dec 18, 2007",Action,Side view,2D scrolling,,"Arcade, Shooter",,,0,,[80.0],1,80.0
Wii,Airport Mania: First Flight,Reflexive Entertainment Inc.,South Winds Games,"Nov 29, 2010","Action, Strategy",Top-down,,,Time management,,,0,,"[90.0, 85.0, 80.0]",3,85.0
Wii,Air Zonk,"Hudson Entertainment, Inc.",Naxat Soft,"Jul 09, 2007",Action,Side view,2D scrolling,,"Arcade, Shooter",,,0,,"[80.0, 80.0, 70.0, 60.0]",4,72.5
Wii,Aladdin: Magic Racer,Red Wagon Games,Hydravision Entertainment,"Sep 27, 2011",Racing / Driving,Behind view,,,,,,0,,,0,
Wii,Alan Hansen's Sports Challenge,Oxygen Interactive Software Ltd.,Oxygen Interactive Studios Ltd.,"Oct 26, 2007",Action,Text-based / Spreadsheet,,,Game show / trivia / quiz,,,0,,,0,
Wii,Albert Odyssey,Sun Corporation,Tokai Engineering,"Oct 19, 2010","Role-playing (RPG), Strategy",Top-down,,,Tactical RPG,,,0,,,0,
Wii,Alex Kidd in Miracle World,"SEGA of America, Inc.",SEGA Enterprises Ltd.,"Jun 23, 2008",Action,Side view,2D scrolling,,Platform,,,0,,"[90.0, 80.0, 70.0, 70.0]",4,77.5
Wii,Alex Kidd in Shinobi World,"SEGA of America, Inc.",SEGA Enterprises Ltd.,"Feb 01, 2010",Action,Side view,2D scrolling,,Platform,,,0,,[60.0],1,60.0
Wii,Alex Kidd in the Enchanted Castle,"SEGA of America, Inc.",SEGA Enterprises Ltd.,"Apr 09, 2007",Action,Side view,2D scrolling,,Platform,,,0,,"[45.0, 40.0, 40.0, 40.0, 38.0]",5,40.6
Wii,Alex Kidd: The Lost Stars,"SEGA of America, Inc.",SEGA Enterprises Ltd.,"Mar 09, 2009",Action,Side view,2D scrolling,,Platform,,,0,,"[50.0, 50.0, 38.0, 30.0]",4,42.0
Wii,Alice in Wonderland,"Disney Interactive Studios, Inc.",Étranges Libellules S.A.,"Mar 04, 2010",Action,3rd-person (Other),,,"Platform, Puzzle elements, Quick Time Events (QTEs)",,,0,,"[80.0, 78.0, 77.0, 75.0, 70.0, 70.0, 68.0, 67.0, 65.0, 60.0]",10,71.0
Wii,Alien Crush,"Hudson Entertainment, Inc.","Compile, Naxat Soft","Dec 11, 2006",Action,Top-down,,,Pinball,,,0,,"[80.0, 80.0, 75.0, 70.0, 64.0, 20.0]",6,64.83333333333333
Wii,Alien Crush Returns,"Hudson Entertainment, Inc.",Tamsoft Corporation,"Nov 03, 2008","Action, Simulation","1st-person, Top-down",,,Pinball,,,0,,"[80.0, 78.0, 68.0, 50.0]",4,69.0
Wii,Alien Sector,Namco Bandai Games Inc.,Namco Limited,"Oct 13, 2009",Action,Side view,2D scrolling,,Shooter,,,0,,,0,
Wii,Aliens in the Attic,"Playlogic Entertainment, Inc.",Revistronic,"Aug 04, 2009",Action,3rd-person (Other),,,Platform,,,0,,"[26.0, 10.0]",2,18.0
Wii,Alien Soldier,"SEGA of America, Inc.","Treasure Co., Ltd.","Nov 05, 2007",Action,Side view,2D scrolling,,"Arcade, Shooter",,[3.0],1,3.0,"[90.0, 84.0, 80.0, 80.0, 80.0, 80.0]",6,82.33333333333333
Wii,Alien Storm,"SEGA of America, Inc.",Team Shinobi,"Dec 17, 2007",Action,"1st-person, Side view",2D scrolling,,"Arcade, Beat 'em up / brawler, Shooter",,,0,,"[66.0, 65.0, 60.0, 60.0, 20.0]",5,54.2
Wii,Alien Syndrome,"SEGA of America, Inc.","Totally Games, Inc.","Jul 24, 2007",Role-playing (RPG),Diagonal-down,2D scrolling,,"Action RPG, Shooter",,[2.29],1,2.29,"[66.0, 65.0, 61.0, 60.0, 55.0, 49.0, 42.0, 40.0, 35.0, 16.0]",10,48.9
Wii,All Star Cheer Squad,THQ Inc.,Gorilla Systems Corporation,"Oct 26, 2008","Action, Simulation",,,,Music / rhythm,,,0,,,0,
Wii,All Star Cheer Squad 2,THQ Inc.,Gorilla Systems Corporation,"Nov 06, 2009","Action, Simulation",,,,Music / rhythm,,,0,,,0,
Wii,All Star Karate,THQ Inc.,Blitz Games Ltd,"Apr 19, 2010","Action, Sports",Side view,2D scrolling,,Fighting,,,0,,,0,
Wii,Alone in the Dark,"Atari, Inc.",Hydravision Entertainment,"Jun 24, 2008",Action,"1st-person, Behind view",,,"Puzzle elements, Shooter, Survival horror",,[1.86],1,1.86,"[65.0, 64.0, 60.0, 60.0, 55.0, 32.0, 31.0, 30.0]",8,49.625
Wii,Alone in the Dark (Limited Edition),Atari Nordic AB,,2008,Special edition,,,,,,,0,,,0,
Wii,Alpha Mission II,"D4 Enterprise, Inc.",SNK Corporation,"Dec 06, 2011",Action,Top-down,,,Shooter,,,0,,,0,
Wii,Altered Beast,"SEGA of America, Inc.",Team Shinobi,"Nov 19, 2006",Action,Side view,2D scrolling,,"Beat 'em up / brawler, Platform",,,0,,"[80.0, 69.0, 60.0, 52.0, 50.0, 40.0, 40.0, 30.0, 30.0, 20.0]",10,47.1
Wii,Alvin and the Chipmunks,"Brash Entertainment, LLC.",Sensory Sweep Studios,"Apr 12, 2007","Action, Simulation",3rd-person (Other),,,Music / rhythm,,,0,,"[56.0, 30.0, 17.0]",3,34.333333333333336
Wii,Alvin and the Chipmunks: The Squeakquel,Majesco Entertainment Company,ImaginEngine,"Dec 01, 2009",Action,,,,Music / rhythm,,,0,,,0,
Wii,Alvin & The Chipmunks: Chipwrecked,Majesco Entertainment Company,"Behaviour Interactive, Inc.","Nov 15, 2011",Action,,,,Music / rhythm,,,0,,,0,
Wii,The Amazing Brain Train!,NinjaBee,Grubby Games,"Jan 18, 2010",Puzzle,"Diagonal-down, Side view",,,,,,0,,,0,
Wii,The Amazing Race,"Ubisoft, Inc.","Ludia, Inc.","Nov 02, 2010","Puzzle, Racing / Driving",1st-person,,,Mini-games,,,0,,,0,
Wii,The Amazing Spider-Man,"Activision Publishing, Inc.",Beenox Inc.,"Jun 26, 2012",Action,Behind view,,,,,,0,,"[65.0, 60.0, 60.0, 42.0]",4,56.75
Wii,American Mensa Academy,"Maximum Games, LLC",Silverball Studios Ltd.,"Oct 30, 2012",Educational,,,,Game show / trivia / quiz,,,0,,,0,
Wii,America's Next Top Model,dtp young entertainment GmbH & Co. KG,"Neopica, BVBA","Feb 12, 2010",Simulation,,,,Mini-games,,,0,,,0,
Wii,AMF Bowling Pinbusters!,Mud Duck Productions,Atomic Planet Entertainment Limited,"Nov 20, 2007",Sports,"1st-person, 3rd-person (Other)",,,,,,0,,"[64.0, 56.0, 20.0, 20.0, 20.0]",5,36.0
Wii,AMF Bowling World Lanes,Mud Duck Productions,"FRONTLINE Studios, Inc.","Nov 18, 2008",Sports,,,,,,,0,,,0,
Wii,A Monsteca Corral: Monsters vs. Robots,Onteca Limited,Onteca Limited,"Aug 16, 2010","Action, Puzzle, Strategy","Audio game, Diagonal-down",Cinematic camera,Anime / Manga,Arcade,,,0,,,0,
Wii,And Yet It Moves,Broken Rules Interactive Media GmbH,Broken Rules Interactive Media GmbH,"Aug 23, 2010",Action,Side view,2D scrolling,,"Platform, Puzzle elements",,,0,,"[95.0, 90.0, 90.0, 90.0, 90.0, 84.0, 80.0, 80.0, 80.0, 75.0]",10,85.4
Wii,Angry Birds: Star Wars,"Activision Publishing, Inc.",Rovio Entertainment Oy,"Oct 29, 2013",Puzzle,Side view,2D scrolling,,Artillery,,,0,,"[80.0, 45.0]",2,62.5
Wii,Angry Birds Trilogy,"Activision Publishing, Inc.",Rovio Mobile Oy,"Aug 13, 2013","Compilation, Strategy",Side view,2D scrolling,,,,,0,,,0,
Wii,Anima: Ark of Sinners,Anima Game Studio,Anima Game Studio,"Oct 27, 2011",Action,Side view,,,,,,0,,[40.0],1,40.0
Wii,Animal Crossing: City Folk,Nintendo of America Inc.,Nintendo EAD,"Nov 16, 2008",Simulation,Diagonal-down,,,Life / social simulation,,,0,,"[80.0, 75.0, 74.0, 70.0, 70.0, 64.0, 62.0, 60.0, 58.0, 57.0]",10,67.0
Wii,Animal Kingdom: Wildlife Expedition,"Natsume, Inc.",Success Corporation,"Sep 22, 2009","Action, Simulation",1st-person,,Anime / Manga,,,,0,,[43.0],1,43.0
Wii,Animal Planet: Vet Life,"Activision Publishing, Inc.",Big Blue Bubble Inc.,"Sep 22, 2009",Simulation,,,,,,,0,,,0,
Wii,Another Code: R - A Journey into Lost Memories,"Nintendo Co., Ltd.","CING, Inc.","Feb 05, 2009",Adventure,"3rd-person (Other), Side view",,,Puzzle elements,,[4.4],1,4.4,"[80.0, 70.0, 70.0, 69.0, 60.0, 60.0, 60.0, 50.0, 40.0, 40.0]",10,59.9
Wii,Antarctic Adventure,"Konami Digital Entertainment Co., Ltd.",Konami Industry Co. Ltd.,"Aug 07, 2007",Action,Behind view,,,Arcade,,,0,,,0,
Wii,The Ant Bully,"Midway Home Entertainment, Inc.",Artificial Mind & Movement,"Jul 24, 2006",Action,Behind view,,,,,,0,,"[65.0, 65.0, 65.0, 55.0, 49.0, 48.0, 45.0, 40.0, 40.0, 40.0]",10,51.2
Wii,Ant Nation,"Konami Digital Entertainment, Inc.","ART Co.,Ltd.","Jul 13, 2009",Strategy,1st-person,,,,,,0,,,0,
Wii,Anubis II,Conspiracy Entertainment Corp.,Data Design Interactive Ltd,"Sep 11, 2007",Action,Behind view,,,"Platform, Puzzle elements",,,0,,"[30.0, 30.0, 20.0, 15.0, 10.0, 10.0]",6,19.166666666666668
Wii,Appare! Gateball,"Hudson Soft Company, Ltd.","Westone Co., Ltd.","Jul 24, 2007",Sports,Diagonal-down,,,,,,0,,,0,
Wii,AquaSpace,"Nintendo Co., Ltd.","Paon Corporation, Ltd.","Jul 19, 2010",Simulation,,,,,,,0,,,0,
Wii,Arcade Essentials,Nordcurrent UAB,,"Mar 21, 2011","Action, Compilation, Puzzle",,Fixed / flip-screen,,"Arcade, Shooter, Tile matching puzzle",,,0,,"[70.0, 60.0, 45.0]",3,58.333333333333336
Wii,Arcade Hits Pack: Gunblade NY & L.A. Machineguns: Rage of the Machines,"SEGA of America, Inc.",,"Aug 27, 2010","Action, Compilation",,,,Arcade,,,0,,"[80.0, 70.0, 70.0, 67.0, 60.0, 60.0, 58.0, 58.0, 42.0, 25.0]",10,59.0
Wii,Arcade: Shooting Gallery,"Zoo Publishing, Inc.","CyberPlanet Interactive Public Co., Ltd.","Nov 10, 2009","Action, Simulation",1st-person,,,"Arcade, Mini-games",,,0,,,0,
Wii,Arcade Sports,Icon Games Entertainment Ltd.,Icon Games Entertainment Ltd.,"Jun 14, 2010",Sports,,,,,,,0,,"[45.0, 40.0]",2,42.5
Wii,Arcade Zone,"Activision Publishing, Inc.",Ivolgamus UAB,"Sep 08, 2009",Action,,,,"Arcade, Mini-games, Party game",,,0,,[60.0],1,60.0
Wii,Arc Rise Fantasia,Ignition Entertainment Ltd. USA,imageepoch Inc.,"Jun 22, 2010",Role-playing (RPG),,,,Japanese-style RPG (JRPG),,,0,,"[80.0, 70.0, 70.0, 70.0, 70.0, 60.0]",6,70.0
Wii,Arctic Tale,"Destination Software, Inc.",Atomic Planet Entertainment Limited,"Dec 03, 2007",Action,3rd-person (Other),,,,,,0,,"[61.0, 55.0, 40.0, 25.0, 20.0]",5,40.2
Wii,Are You Smarter Than a 5th Grader?: Back to School,THQ Inc.,ImaginEngine,"Nov 02, 2010","Educational, Simulation",,,,Game show / trivia / quiz,,,0,,,0,
Wii,Are You Smarter Than a 5th Grader?: Game Time,THQ Inc.,ImaginEngine,"Oct 26, 2009",Simulation,1st-person,,,Game show / trivia / quiz,,,0,,,0,
Wii,Are You Smarter Than a 5th Grader?: Make the Grade,THQ Inc.,ImaginEngine Corp.,"Oct 20, 2008",Simulation,3rd-person (Other),,,Game show / trivia / quiz,,,0,,,0,
Wii,ARKANOID Plus!,"Square Enix Co., Ltd.",Taito Corporation,"Sep 28, 2009",Action,Side view,Fixed / flip-screen,,"Arcade, Paddle / Pong",,,0,,,0,
Wii,Army Men: Soldiers of Misfortune,"Zoo Games, Inc.",Big Blue Bubble Inc.,"Oct 10, 2008",Action,Behind view,,,Shooter,,,0,,"[60.0, 25.0, 25.0]",3,36.666666666666664
Wii,Army Rescue,"UFO Interactive Games, Inc.","CyberPlanet Interactive Public Co., Ltd.","Oct 20, 2009",Action,1st-person,Fixed / flip-screen,,Shooter,,,0,,,0,
Wii,Around the World,Wizarbox SARL,Wizarbox SARL,"Dec 27, 2010",Educational,,,,Game show / trivia / quiz,,,0,,[50.0],1,50.0
Wii,Around the World in 50 Games,"Zoo Publishing, Inc.","JV Games, Inc.","Oct 14, 2010",Action,,,,Mini-games,,,0,,,0,
Wii,Arthur and the Revenge of Maltazard,Ubisoft Entertainment SA,Phoenix Studio,"Sep 24, 2010",Action,3rd-person (Other),,,"Mini-games, Party game",,,0,,,0,
Wii,Art of Balance,Shin'en Multimedia GmbH,Shin'en Multimedia GmbH,"Mar 26, 2010",Puzzle,Side view,,,,,,0,,"[90.0, 90.0, 90.0, 80.0, 80.0, 80.0, 80.0]",7,84.28571428571429
Wii,Art of Fighting,"D4 Enterprise, Inc.",SNK Corporation,"Oct 08, 2007",Action,Side view,2D scrolling,,Fighting,,,0,,"[80.0, 43.0, 40.0]",3,54.333333333333336
Wii,Art of Fighting 2,"D4 Enterprise, Inc.",SNK Corporation,"Jul 28, 2008",Action,Side view,2D scrolling,Anime / Manga,"Arcade, Fighting",,,0,,"[80.0, 60.0, 50.0]",3,63.333333333333336
Wii,Art of Fighting 3: The Path of The Warrior,"D4 Enterprise, Inc.",SNK Corporation,"Mar 21, 2013",Action,Side view,2D scrolling,Anime / Manga,"Arcade, Fighting",,,0,,[70.0],1,70.0
Wii,Art Style: Cubello,Nintendo of America Inc.,"Skip, Ltd.","Oct 13, 2008","Action, Puzzle",,,,Shooter,,,0,,"[100.0, 80.0, 70.0, 70.0]",4,80.0
Wii,Art Style: light trax,Nintendo of Europe GmbH,"Skip, Ltd.","Jun 25, 2010",Racing / Driving,3rd-person (Other),,,,,,0,,"[90.0, 80.0, 80.0]",3,83.33333333333333
Wii,Art Style: Rotozoa,Nintendo of America Inc.,"Skip, Ltd.","Jun 21, 2010",Action,,,,,,,0,,[90.0],1,90.0
Wii,Ashes Cricket 2009,"Codemasters Software Company Limited, The",Gusto Games Ltd.,"Aug 07, 2009",Sports,3rd-person (Other),,,,,,0,,"[60.0, 45.0]",2,52.5
Wii,Assault,Namco Bandai Games Inc.,Namco Limited,"Jun 09, 2009",Action,Top-down,,,Arcade,,,0,,,0,
Wii,Asterix at the Olympic Games,Atari Europe S.A.S.U.,Étranges Libellules S.A.,"Nov 22, 2007",Action,3rd-person (Other),,,Puzzle elements,,,0,,"[84.0, 79.0, 75.0, 75.0, 73.0, 70.0, 66.0, 65.0, 50.0, 50.0]",10,68.7
Wii,Astro Boy: The Video Game,"D3Publisher of America, Inc.","High Voltage Software, Inc.","Oct 20, 2009",Action,Side view,,,Shooter,,,0,,"[80.0, 60.0, 60.0, 45.0, 40.0, 35.0]",6,53.333333333333336
Wii,Astro Bugz Revenge,Sudden Games,Sudden Games,"Sep 27, 2010",Puzzle,,,,,,,0,,[80.0],1,80.0
Wii,Atlantis no Nazo,Sun Corporation,Sun Corporation,"Dec 02, 2008",Action,Side view,2D scrolling,,Platform,,,0,,,0,
Wii,Atlas,Artdink Corporation,Artdink Corporation,"Feb 19, 2008","Simulation, Strategy",,,,Managerial / business simulation,,,0,,,0,
Wii,A-Train,Artdink Corporation,Artdink Corporation,"Nov 20, 2007","Simulation, Strategy",,Isometric,,Managerial / business simulation,,,0,,,0,
Wii,Atrévete a Soñar,Slang,Sabarasa Inc,"Jun 02, 2011",Action,3rd-person (Other),,,Music / rhythm,,,0,,,0,
Wii,Attack of the Movies 3-D,Majesco Entertainment Company,"Panic Button, LLC","May 18, 2010",Action,1st-person,,,Rail shooter,,,0,,"[50.0, 45.0, 40.0, 30.0, 29.0, 0.0]",6,32.333333333333336
Wii,ATV: Quad Kings,"Zoo Games, Inc.",Beyond Reality Games Ltd.,"Aug 04, 2009",Racing / Driving,"3rd-person (Other), Behind view",,,,,,0,,,0,
Wii,Avatar: The Last Airbender,THQ Inc.,THQ Australia Studios Pty Ltd.,"Nov 19, 2006",Action,Top-down,,Anime / Manga,"Puzzle elements, RPG elements",,,0,,"[70.0, 70.0, 64.0, 60.0, 60.0, 60.0, 56.0, 55.0, 55.0, 50.0]",10,60.0
Wii,Avatar: The Last Airbender - Into the Inferno,THQ Inc.,THQ Australia Studios Pty Ltd.,"Oct 13, 2008",Action,3rd-person (Other),,Anime / Manga,,,,0,,"[90.0, 62.0, 60.0, 56.0, 50.0, 30.0]",6,58.0
