platform,title,published by,developed by,released,genre,perspective,visual,art,gameplay,interface,userReviews,userReviewCount,averageUserReview,criticReviews,criticReviewCount,averageCriticReview
SNES,ActRaiser,Enix America Corporation,"Quintet Co., Ltd.","Nov 01, 1991","Action, Strategy","Diagonal-down, Side view",2D scrolling,,"Platform, RPG elements",,"[4.0, 3.67, 4.33]",3,4.0,"[100.0, 90.0, 90.0, 85.0, 83.0, 80.0, 80.0, 79.0, 72.0, 60.0]",10,81.9
SNES,ActRaiser 2,Enix America Corporation,"Quintet Co., Ltd.","Nov, 1993",Action,Side view,2D scrolling,,Platform,,,0,,"[100.0, 88.0, 86.0, 83.0, 81.0, 75.0, 65.0, 60.0, 50.0, 25.0]",10,71.3
SNES,The Addams Family: Pugsley's Scavenger Hunt,"Ocean of America, Inc.",Ocean Software Ltd.,"Feb, 1993",Action,Side view,2D scrolling,,Platform,,,0,,"[100.0, 90.0, 87.0, 80.0, 73.0, 71.0, 70.0, 68.0, 65.0, 45.0]",10,74.9
SNES,The Addams Family,"Ocean of America, Inc.",Ocean Software Ltd.,"Mar, 1992",Action,Side view,2D scrolling,,Platform,,,0,,"[100.0, 94.0, 90.0, 87.0, 80.0, 74.0, 73.0, 70.0, 65.0, 30.0]",10,76.3
SNES,Addams Family Values,Ocean Software Ltd.,Ocean Software Ltd.,"Feb, 1995",Action,Top-down,,,RPG elements,,,0,,"[90.0, 90.0, 86.0, 85.0, 82.0, 80.0, 75.0, 70.0, 55.0, 20.0]",10,73.3
SNES,Advanced V.G.,"Technical Group Laboratory, Inc.","Technical Group Laboratory, Inc.","Jul 21, 1995",Action,Side view,,Anime / Manga,Fighting,,,0,,,0,
SNES,The Adventures of Batman & Robin,"Konami (America), Inc.","Konami Co., Ltd.","Dec, 1994",Action,"Side view, Top-down",2D scrolling,,Platform,,[4.0],1,4.0,"[90.0, 90.0, 85.0, 83.0, 80.0, 80.0, 80.0, 78.0, 77.0, 75.0]",10,81.8
SNES,The Adventures of Dr. Franken,"DTMC, Inc.",Motivetime Ltd.,"Dec, 1993",Action,Side view,2D scrolling,,Platform,,,0,,"[88.0, 87.0, 78.0, 73.0, 69.0, 66.0, 58.0, 55.0, 55.0, 50.0]",10,67.9
SNES,The Adventures of Mighty Max,Ocean Software Ltd.,WJS Design,1994,Action,Side view,2D scrolling,,Platform,,,0,,"[79.0, 70.0, 37.0, 22.0]",4,52.0
SNES,The Adventures of Rocky and Bullwinkle and Friends,THQ Inc.,"Absolute Entertainment, Inc.","Jun, 1993",Action,Side view,2D scrolling,,Platform,,,0,,"[75.0, 40.0]",2,57.5
SNES,The Adventures of Tintin: Prisoners of the Sun,Infogrames Europe SA,Infogrames Europe SA,1996,Action,Side view,,,Platform,,,0,,"[85.0, 85.0, 80.0, 73.0, 70.0]",5,78.6
SNES,Adventures of Yogi Bear,"Cybersoft, Inc.",Blue Turtle,"Oct, 1994",Action,Side view,2D scrolling,,Platform,,,0,,"[84.0, 70.0, 70.0, 68.0, 68.0, 62.0, 42.0, 40.0]",8,63.0
SNES,Aerobiz,KOEI Corporation,"KOEI Co., Ltd.","Feb, 1993",Strategy,Top-down,,,Managerial / business simulation,,[2.5],1,2.5,"[72.0, 70.0, 70.0, 69.0, 65.0, 63.0]",6,68.16666666666667
SNES,Aerobiz Supersonic,KOEI Corporation,"KOEI Co., Ltd.","Aug, 1994","Simulation, Strategy",,,,Managerial / business simulation,,[4.0],1,4.0,"[72.0, 70.0, 58.0]",3,66.66666666666667
SNES,Aero Fighters,McO'RIVER Inc.,"Video System Co., Ltd.","Nov, 1994",Action,Top-down,2D scrolling,,"Arcade, Shooter",,,0,,"[100.0, 70.0, 70.0, 65.0, 60.0]",5,73.0
SNES,Aero the Acro-Bat,Sun Corporation of America,Iguana Entertainment Incorporated,"Oct, 1993",Action,Side view,2D scrolling,,Platform,,,0,,"[90.0, 88.0, 83.0, 82.0, 80.0, 79.0, 78.0, 76.0, 76.0, 50.0]",10,78.2
SNES,Aero the Acro-Bat 2,Sun Corporation of America,Iguana Entertainment Incorporated,"Nov, 1994",Action,Side view,2D scrolling,,"Arcade, Platform",,,0,,"[95.0, 92.0, 85.0, 83.0, 60.0]",5,83.0
SNES,Air Cavalry,"Cybersoft, Inc.","Synergistic Software, Inc.","Jun, 1995",Action,Behind view,,,Shooter,,,0,,"[70.0, 60.0, 59.0, 52.0, 47.0]",5,57.6
SNES,Albert Odyssey,Sun Electronics Corp.,Tokai Engineering,"Mar 05, 1993","Role-playing (RPG), Strategy",Top-down,,,Tactical RPG,,,0,,,0,
SNES,Alcahest,"Square Co., Ltd.","HAL Laboratory, Inc.","Dec 17, 1993","Action, Role-playing (RPG)",Top-down,,,,,,0,,"[80.0, 80.0, 76.0, 75.0, 50.0]",5,72.2
SNES,Alien³,"LJN, Ltd.","Probe Software Ltd., Spearsoft",1993,Action,Side view,2D scrolling,,"Platform, Puzzle elements",,"[4.5, 5.0, 2.33]",3,3.9433333333333334,"[92.0, 90.0, 87.0, 83.0, 82.0, 80.0, 80.0, 80.0, 80.0, 78.0]",10,83.2
SNES,Alien Vs Predator,"Activision, Inc.","Jorudan Co., Ltd.","Sep, 1993",Action,Side view,,,"Arcade, Beat 'em up / brawler",,[5.0],1,5.0,"[83.0, 42.0, 41.0, 41.0, 40.0, 39.0, 35.0, 33.0, 29.0, 25.0]",10,40.8
SNES,All-American Championship Football,Malibu Games,Malibu Interactive,1994,Sports,Diagonal-down,Isometric,,,,,0,,"[81.0, 58.0]",2,69.5
SNES,Al Unser Jr.'s Road to the Top ,"Software Toolworks, Inc., The",Radical Entertainment Inc.,"Nov, 1994","Action, Racing / Driving",Behind view,,,,,,0,,"[80.0, 60.0, 60.0, 49.0, 40.0, 34.0]",6,53.833333333333336
SNES,The Amazing Spider-Man: Lethal Foes,"Epoch Co., Ltd.",Argent,"Mar 17, 1995",Action,Side view,,Anime / Manga,"Fighting, Platform",,[4.2],1,4.2,"[68.0, 50.0]",2,59.0
SNES,American Gladiators,"GameTek, Inc.",Imagitec Design Inc.,"Apr, 1993","Action, Simulation","Side view, Top-down",,,"Fighting, Game show / trivia / quiz, Platform",,,0,,"[50.0, 46.0, 38.0, 36.0, 36.0, 33.0, 19.0, 17.0, 16.0, 6.0]",10,29.7
SNES,An American Tail: Fievel Goes West,"Hudson Soft Company, Ltd.","Hudson Soft Company, Ltd., Shimada Kikaku",1994,Action,Side view,2D scrolling,,"Arcade, Platform",,[3.8],1,3.8,"[93.0, 83.0, 83.0, 72.0, 69.0, 68.0, 60.0, 55.0, 41.0, 30.0]",10,65.4
SNES,Andre Agassi Tennis,Radiance Software,TecMagik Entertainment Ltd.,"Jun 13, 1993",Sports,Diagonal-down,,,,,,0,,,0,
SNES,Angelique,"KOEI Co., Ltd.","KOEI Co., Ltd.","Sep 23, 1994","Adventure, Strategy",Top-down,,Anime / Manga,,,,0,,,0,
SNES,Animaniacs,"Konami (America), Inc.","Konami Co., Ltd.","Nov, 1994",Action,Side view,2D scrolling,,"Arcade, Platform, Puzzle elements",,,0,,"[92.0, 90.0, 89.0, 89.0, 83.0, 82.0, 80.0, 77.0, 65.0, 60.0]",10,80.7
SNES,Appleseed,"Visit Co., Ltd.","KAN's Co., Ltd.","Aug 26, 1994",Action,Side view,2D scrolling,Anime / Manga,"Platform, Shooter",,,0,,,0,
SNES,Arabian Nights: Sabaku no Seirei-ō,"TAKARA Co., Ltd.",Pandora Box,"Jun 14, 1996",Role-playing (RPG),Diagonal-down,,Anime / Manga,Japanese-style RPG (JRPG),,,0,,,0,
SNES,Araiguma Rascal,"Masaya, NCS Corporation",J-Force,"Mar 25, 1994",Puzzle,Side view,,Anime / Manga,Falling block puzzle,,,0,,,0,
SNES,Arcade's Greatest Hits: The Atari Collection 1,"Midway Home Entertainment, Inc.","Atari, Inc.","Aug, 1997",Compilation,,,,,,,0,,,0,
SNES,Arcana,HAL America Inc.,"HAL Laboratory, Inc.","May, 1992",Role-playing (RPG),1st-person,,Anime / Manga,"Cards / tiles, Japanese-style RPG (JRPG)",,[3.17],1,3.17,"[81.0, 80.0, 77.0, 70.0, 70.0, 69.0, 60.0, 58.0]",8,70.625
SNES,Arcus Odyssey,Sammy Corporation,Wolf Team,"Oct 22, 1993",Action,Diagonal-down,Isometric,,,,,0,,"[70.0, 63.0, 60.0, 57.0]",4,62.5
SNES,Ardy Lightfoot,Titus Software Corporation,ASCII Corporation,"Feb, 1994",Action,Side view,2D scrolling,,"Arcade, Platform",,,0,,"[85.0, 80.0, 72.0, 70.0, 70.0, 62.0, 53.0, 51.0, 40.0]",9,64.77777777777777
SNES,Aretha,Yanoman Corporation,"Japan Art Media Co., Ltd.","Nov 26, 1993",Role-playing (RPG),"1st-person, Diagonal-down",,,Japanese-style RPG (JRPG),,,0,,,0,
SNES,Aretha II: Ariel no Fushigi na Tabi,Yanoman Corporation,"Japan Art Media Co., Ltd.","Dec 02, 1994",Role-playing (RPG),"1st-person, Diagonal-down",,,Japanese-style RPG (JRPG),,,0,,,0,
SNES,Arkanoid: Doh It Again,Nintendo of America Inc.,Taito Corporation,"Nov, 1997",Action,,Fixed / flip-screen,,"Arcade, Paddle / Pong",,[3.5],1,3.5,"[85.0, 74.0, 73.0, 64.0, 60.0, 58.0]",6,69.0
SNES,Art of Fighting,TAKARA U.S.A. CORP.,SNK Corporation,"Dec, 1993",Action,Side view,2D scrolling,,Fighting,,[3.5],1,3.5,"[90.0, 89.0, 84.0, 84.0, 80.0, 76.0, 72.0, 56.0, 50.0, 30.0]",10,71.1
SNES,Art of Fighting 2,"Saurus Co., Ltd.",SNK Corporation,"Dec 21, 1994",Action,Side view,2D scrolling,Anime / Manga,"Arcade, Fighting",,,0,,,0,
SNES,Asameshimae Nyanko,Zamuse,J-Force,"Mar 18, 1994",Strategy,Diagonal-down,"Free-roaming camera, Isometric",Anime / Manga,"Board game, Turn-based strategy",,,0,,,0,
SNES,Ashita no Joe,K. Amusement Leasing Co.,Wave Corp.,"Nov 27, 1992","Action, Sports",Side view,2D scrolling,,Fighting,,,0,,,0,
SNES,A.S.P.: Air Strike Patrol,"SETA U.S.A., Inc.",Opus Corp.,1995,Action,,Isometric,,Shooter,,[3.33],1,3.33,"[94.0, 80.0, 80.0, 74.0, 72.0, 71.0, 67.0, 56.0]",8,74.25
SNES,Astérix,Infogrames Europe SA,Infogrames Europe SA,1993,Action,Side view,2D scrolling,,Platform,,,0,,"[92.0, 90.0, 83.0, 76.0, 75.0, 73.0, 70.0, 70.0, 68.0, 55.0]",10,75.2
SNES,Astérix & Obélix,Infogrames Europe SA,"Infogrames Europe SA, Bit Managers S.L.",1996,Action,Side view,,,Platform,,,0,,"[88.0, 80.0, 79.0, 75.0, 74.0, 72.0, 69.0, 68.0, 55.0]",9,73.33333333333333
SNES,Astral Bout,King Record Co. Ltd.,"A Wave, Inc.","Oct 30, 1992",Action,Side view,2D scrolling,,"Arcade, Fighting",,,0,,"[36.0, 18.0]",2,27.0
SNES,Astro Go! Go!,Meldac of Japan,"KAZe Co., Ltd.","Feb 25, 1995","Action, Racing / Driving",Behind view,,,Arcade,,,0,,"[81.0, 69.0, 60.0, 55.0]",4,66.25
SNES,AstroHawk,Piko Interactive LLC,Playsoft.co,2013,Action,Top-down,2D scrolling,,"Arcade, Shooter",,,0,,,0,
SNES,Atlas,"Pack-In-Video Co., Ltd",Artdink Corporation,"Mar 24, 1995","Simulation, Strategy",,,,Managerial / business simulation,,,0,,,0,
SNES,Axelay,"Konami, Inc.","Konami Co., Ltd.","Sep, 1992",Action,"Diagonal-down, Side view",2D scrolling,Anime / Manga,Shooter,,,0,,"[100.0, 90.0, 90.0, 90.0, 86.0, 85.0, 82.0, 81.0, 80.0, 70.0]",10,85.4
SNES,Bahamut Lagoon,"Square Co., Ltd.","Square Co., Ltd.","Feb 09, 1996","Role-playing (RPG), Strategy","Diagonal-down, Side view",,,,,"[3.33, 5.0]",2,4.165,"[90.0, 80.0, 80.0, 80.0, 76.0]",5,81.2
SNES,Bakumatsu Kōrinden: Oni,"Banpresto Co., Ltd.",Pandora Box,"Feb 02, 1996",Role-playing (RPG),"1st-person, Diagonal-down",,Anime / Manga,,,,0,,,0,
SNES,Ballz 3D: Fighting at its Ballziest,"Accolade, Inc.",PF Magic,"Nov, 1994",Action,Side view,Fixed / flip-screen,,Fighting,,,0,,"[80.0, 70.0, 68.0, 50.0, 20.0]",5,57.6
SNES,Barbie Super Model,"Hi-Tech Expressions, Inc.","Bonsai Entertainment, Inc., Tahoe Software Productions",1993,Action,Side view,2D scrolling,,"Arcade, Managerial / business simulation",,,0,,"[50.0, 30.0, 25.0, 10.0]",4,28.75
SNES,Barbie Vacation Adventure,Hi Tech Entertainment,Software Creations Ltd.,1994,Sports,Side view,,,,,[1.6],1,1.6,,0,
SNES,Barkley: Shut Up and Jam!,"Accolade, Inc., ITC","Accolade, Inc.",1994,Sports,Diagonal-down,,,,,,0,,"[80.0, 73.0, 63.0, 45.0, 28.0]",5,57.8
SNES,Bassin's Black Bass,"HOT-B USA, Inc.",Starfish Inc.,"Nov, 1994","Simulation, Sports",Top-down,,,,,,0,,"[92.0, 84.0, 80.0, 55.0]",4,77.75
SNES,Bass Masters Classic,Malibu Games,Black Pearl Software,"Jun, 1995","Simulation, Sports",Top-down,2D scrolling,,,,,0,,"[82.0, 80.0, 80.0, 60.0]",4,75.5
SNES,Bass Masters Classic: Pro Edition,Black Pearl Software,Black Pearl Software,"Jul, 1996","Simulation, Sports",Top-down,2D scrolling,,,,,0,,"[60.0, 60.0]",2,60.0
SNES,Batman Forever,"Acclaim Entertainment, Inc.",Acclaim Studios Limited,"Aug, 1995",Action,Side view,,,"Beat 'em up / brawler, Platform",,,0,,"[84.0, 80.0, 80.0, 70.0, 59.0, 40.0, 31.0, 10.0, 6.0, 0.0]",10,46.0
SNES,Batman Returns,"Konami (America), Inc.","Konami Co., Ltd.","Apr, 1993","Action, Racing / Driving","Behind view, Side view",2D scrolling,,"Beat 'em up / brawler, Platform, Shooter",,"[4.8, 3.8]",2,4.3,"[100.0, 95.0, 93.0, 90.0, 86.0, 80.0, 80.0, 77.0, 70.0, 70.0]",10,84.1
SNES,Battle Blaze,Sammy USA Corporation,"Aicom Corporation, Electronics Application Co., Ltd.","Dec, 1993",Action,Side view,,,Fighting,,[1.17],1,1.17,"[69.0, 50.0, 50.0, 49.0]",4,54.5
SNES,Battle Cars,Namco Hometek Inc.,Malibu Interactive,"Dec, 1993",Racing / Driving,"Behind view, Top-down",,,,,,0,,"[85.0, 80.0, 78.0, 70.0, 60.0, 60.0, 45.0]",7,68.28571428571429
SNES,Battle Clash,Nintendo of America Inc.,"Intelligent Systems Co., Ltd.","Oct, 1992",Action,1st-person,,,Rail shooter,,"[4.0, 4.2]",2,4.1,"[92.0, 91.0, 72.0, 70.0, 68.0, 68.0]",6,76.83333333333333
SNES,Battle Grand Prix,"Hudson Soft USA, Inc.",KID Corp.,"Apr, 1993",Racing / Driving,Top-down,2D scrolling,,Arcade,,,0,,"[70.0, 67.0, 66.0, 55.0, 53.0, 52.0]",6,60.5
SNES,Battle Master: Kyūkyoku no Senshi-tachi,Toshiba-EMI Ltd.,System Vision,"Nov 19, 1993",Action,Side view,2D scrolling,,Fighting,,,0,,[60.0],1,60.0
SNES,BattleTech: A Game of Armored Combat,"Activision, Inc.",Malibu Interactive,"Oct, 1995",Action,Diagonal-down,Isometric,,"Arcade, Shooter",,,0,,"[80.0, 75.0, 74.0, 70.0, 68.0, 63.0, 59.0]",7,69.85714285714286
SNES,Battletoads / Double Dragon,"Tradewest, Inc.",Rare Limited,"Oct, 1993",Action,Side view,2D scrolling,,"Arcade, Beat 'em up / brawler, Platform",,,0,,"[84.0, 82.0, 82.0, 77.0, 70.0, 56.0, 50.0, 50.0, 45.0, 30.0]",10,62.6
SNES,Battletoads in Battlemaniacs,"Tradewest, Inc.",Rare Limited,"Jun, 1993",Action,Side view,2D scrolling,,"Arcade, Beat 'em up / brawler, Platform",,"[2.5, 3.0]",2,2.75,"[95.0, 90.0, 82.0, 75.0, 73.0, 70.0, 70.0, 68.0, 60.0, 55.0]",10,73.8
SNES,Battle Tycoon,Right Stuff Corp.,Right Stuff Corp.,"May 19, 1995",Action,Side view,2D scrolling,Anime / Manga,"Arcade, Fighting, RPG elements",,,0,,,0,
SNES,Battle Zeque Den,Asmik Corporation,"Arsys Software, Inc.","Jul 15, 1994",Action,Side view,2D scrolling,Anime / Manga,"Beat 'em up / brawler, Platform",,,0,,[60.0],1,60.0
SNES,Bazooka Blitzkrieg,"Bandai America, Inc.","Tose Co., Ltd.",1992,Action,1st-person,,,Rail shooter,,,0,,"[75.0, 22.0]",2,48.5
SNES,Bebe's Kids,Motown Software,Radical Entertainment Inc.,1994,Action,Side view,2D scrolling,,Beat 'em up / brawler,,,0,,"[56.0, 11.0]",2,33.5
SNES,Beethoven's 2nd,"Hi-Tech Expressions, Inc.","Riedel Software Productions, Inc.",1993,Action,Side view,2D scrolling,,Platform,,,0,,"[75.0, 40.0, 35.0, 35.0, 28.0, 5.0]",6,36.333333333333336
SNES,Best of the Best Championship Karate,Electro Brain Corp.,Futura,1993,Sports,Side view,Fixed / flip-screen,,Fighting,,,0,,"[86.0, 80.0, 79.0, 76.0, 71.0, 50.0, 50.0, 45.0, 40.0, 40.0]",10,61.7
SNES,Big Sky Trooper,"JVC Musical Industries, Inc.",LucasArts,1995,Action,Top-down,,,"Puzzle elements, Shooter",,,0,,"[81.0, 80.0, 76.0, 75.0, 70.0, 69.0, 62.0, 50.0]",8,70.375
SNES,Bike Daisuki! Hashiriya Tamashī: Rider's-Spirits,Masaya,"Genki Co., Ltd.","Sep 30, 1994",Racing / Driving,Behind view,,,Arcade,,,0,,"[89.0, 74.0]",2,81.5
SNES,Biker Mice from Mars,"Konami (America), Inc.","Konami Co., Ltd.",1994,Racing / Driving,,Isometric,,,,,0,,"[80.0, 80.0, 73.0, 70.0, 70.0, 68.0, 67.0, 67.0, 64.0, 55.0]",10,69.4
SNES,Bill Laimbeer's Combat Basketball,"Hudson Soft USA, Inc.","Hudson Soft Company, Ltd.","Nov, 1991",Sports,Top-down,,,,,,0,,"[40.0, 20.0]",2,30.0
SNES,Bill Walsh College Football ,"Electronic Arts, Inc.",High Score Productions,"Jun 01, 1994",Sports,Diagonal-down,2D scrolling,,,,,0,,"[84.0, 80.0, 78.0, 70.0]",4,78.0
SNES,BioMetal,"Activision, Inc.","Athena Co., Ltd.","Nov, 1993",Action,Side view,2D scrolling,,Shooter,,,0,,"[83.0, 74.0, 67.0, 60.0, 58.0, 55.0, 50.0, 48.0, 43.0, 30.0]",10,56.8
SNES,Bishōjo Janshi Suchie-Pai,Jaleco Ltd.,,"Jul 30, 1993",Strategy,Top-down,,Anime / Manga,"Board game, Cards / tiles",,,0,,,0,
SNES,Bishōjo Senshi Sailor Moon,Angel,,"Aug 27, 1993",Action,Side view,2D scrolling,,"Arcade, Beat 'em up / brawler, Platform",,,0,,"[65.0, 53.0, 40.0, 40.0, 40.0]",5,47.6
SNES,Bishōjo Senshi Sailor Moon: Another Story,Angel,,"Sep 22, 1995",Role-playing (RPG),"3rd-person (Other), Top-down",,Anime / Manga,,,,0,,[60.0],1,60.0
SNES,Bishōjo Senshi Sailor Moon R,"Bandai Co., Ltd.",,"Dec 29, 1993",Action,Side view,2D scrolling,,"Arcade, Beat 'em up / brawler",,,0,,"[84.0, 50.0]",2,67.0
SNES,Bishōjo Senshi Sailor Moon S: Jōgai Rantō!? Shuyaku Sōdatsusen,Angel,,"Dec 16, 1994",Action,,,,"Arcade, Fighting, Platform",,,0,,[81.0],1,81.0
SNES,Bishōjo Senshi Sailor Moon S: Kondo wa Puzzle de Oshioki yo!!,"Bandai Co., Ltd.","Tom Create Co., Ltd.","Jul 15, 1994",Puzzle,,Fixed / flip-screen,Anime / Manga,"Falling block puzzle, Tile matching puzzle",,,0,,,0,
SNES,Bishōjo Senshi Sailor Moon S: Kurukkurin,"Bandai Co., Ltd.","Tom Create Co., Ltd.","Feb 24, 1995","Puzzle, Strategy",Side view,Fixed / flip-screen,,"Falling block puzzle, Tile matching puzzle",,,0,,,0,
SNES,Bishōjo Senshi Sailor Moon Super S: Fuwa Fuwa Panic,"Bandai Co., Ltd.","Tom Create Co., Ltd.","Dec 08, 1995",Puzzle,Side view,Fixed / flip-screen,,Tile matching puzzle,,,0,,,0,
SNES,Bishōjo Senshi Sailor Moon Super S: Zenin Sanka!! Shuyaku Sōdatsusen,Angel,"Make Software, Inc., Monolith Corp.","Mar 29, 1996",Action,Side view,2D scrolling,Anime / Manga,"Arcade, Fighting, Platform",,,0,,,0,
SNES,Blackthorne,"Interplay Productions, Inc.",Blizzard Entertainment Inc.,"Sep 23, 1994",Action,Side view,2D scrolling,,"Platform, Shooter",,,0,,"[100.0, 90.0, 88.0, 88.0, 85.0, 85.0, 84.0, 80.0, 75.0, 72.0]",10,84.7
SNES,BlaZeon,Atlus Software Inc.,"A.I Co., Ltd.",1992,Action,Side view,,,"Arcade, Shooter",,,0,,"[65.0, 60.0, 50.0, 49.0, 42.0, 20.0, 20.0]",7,43.714285714285715
SNES,Blitzkrieg: Tōbu Sensen 1941~45,Sammy Corporation,SystemSoft,"Nov 27, 1992","Simulation, Strategy",Diagonal-down,2D scrolling,,Board game,,,0,,,0,
SNES,The Blues Brothers: Jukebox Adventure,Titus France SA,Titus France SA,"Jun 01, 1993",Action,Side view,2D scrolling,,Platform,,,0,,"[82.0, 75.0, 69.0, 65.0, 64.0, 63.0, 56.0, 47.0]",8,65.125
SNES,B.O.B.,"Electronic Arts, Inc.",Gray Matter Inc.,"Jun, 1993",Action,Side view,2D scrolling,,"Platform, Shooter",,,0,,"[86.0, 80.0, 80.0, 79.0, 78.0, 75.0, 75.0, 75.0, 72.0, 70.0]",10,77.0
SNES,Bomberman: B-Daman,"Hudson Soft Company, Ltd.","A.I Co., Ltd.","Dec 20, 1996","Action, Puzzle",Top-down,Fixed / flip-screen,,"Arcade, Shooter",,,0,,"[90.0, 85.0]",2,87.5
SNES,Bombuzal,Kemco,,"Aug, 1992",Puzzle,Top-down,Isometric,,,,,0,,"[84.0, 82.0, 75.0, 70.0, 35.0]",5,69.2
SNES,Boogerman: A Pick and Flick Adventure,Interplay Entertainment Corp.,Interplay Entertainment Corp.,1995,Action,Side view,2D scrolling,,Platform,,,0,,"[81.0, 80.0, 76.0, 65.0, 58.0, 55.0]",6,69.16666666666667
SNES,Boxing Legends of the Ring,Electro Brain Corp.,"Sculptured Software, Inc.",1993,Sports,Behind view,,,,,,0,,"[100.0, 90.0, 87.0, 72.0, 71.0, 70.0, 62.0, 58.0, 35.0]",9,71.66666666666667
SNES,The Brainies,Titus France SA,Atreid Concept SA,1994,Puzzle,Top-down,Fixed / flip-screen,,,,,0,,"[74.0, 70.0, 70.0, 70.0, 64.0, 50.0]",6,66.33333333333333
SNES,Brain Lord,Enix America Corporation,"Produce Co., Ltd.","Jan 27, 1994","Action, Role-playing (RPG)",Top-down,,,Puzzle elements,,[2.67],1,2.67,"[84.0, 82.0, 80.0, 80.0, 78.0, 75.0, 74.0, 60.0, 55.0, 50.0]",10,71.8
SNES,Bram Stoker's Dracula,Sony Imagesoft,"Psygnosis Limited, Traveller's Tales (UK) Ltd.","Sep, 1993",Action,Side view,2D scrolling,,,,[4.0],1,4.0,"[80.0, 70.0, 70.0, 60.0, 55.0, 50.0, 46.0, 40.0, 20.0, 0.0]",10,49.1
SNES,Brandish,"KOEI Co., Ltd.",Nihon Falcom Corp.,"Feb, 1995","Action, Role-playing (RPG)",Top-down,,,,,,0,,"[90.0, 75.0, 70.0, 66.0, 64.0]",5,73.0
SNES,Brandish 2: The Planet Buster,"KOEI Co., Ltd.",Nihon Falcom Corp.,"Aug 11, 1995","Action, Role-playing (RPG)",Top-down,,,,,,0,,,0,
SNES,Brawl Brothers,"Jaleco USA, Inc.",Jaleco Ltd.,1993,Action,Side view,2D scrolling,,Beat 'em up / brawler,,,0,,"[84.0, 84.0, 80.0, 69.0, 64.0, 63.0, 61.0, 60.0, 60.0, 42.0]",10,66.7
SNES,BreakThru!,"Spectrum Holobyte, Inc.",ZOO Corporation,1994,Puzzle,,Fixed / flip-screen,,Tile matching puzzle,,,0,,"[100.0, 60.0, 43.0]",3,67.66666666666667
